x1,x2,label
0.0457075619631647,-0.15599761593607434,0
0.11256767937096858,0.14108470745868207,0
-0.29265527829807547,-0.1953269260293477,0
0.019176060475092804,-0.04743638885153733,0
-0.0025201736256433194,-0.127956589136037,0
0.13190969622942428,0.11666879031434224,0
0.009904604634182407,0.16908618104520493,0
0.07012640133780684,-0.12889386943248574,0
0.055312617612374826,-0.14383239012434984,0
0.13176754519609088,-0.007488886647937934,0
-0.027729354531789083,-0.10213943166059121,0
0.18338120080110454,-0.023179422310320323,0
-0.06424917332446609,-0.052820032573234435,0
0.0798463778330023,0.05481660965461175,0
0.06190989173939826,0.0646231504511824,0
0.32124714013056915,-0.06096225245769234,0
-0.07683640936073059,-0.12206590923718165,0
0.09239691338632434,0.16934584390813373,0
-0.01709211864823126,-0.1260234715443792,0
-0.12367218235368593,0.09758891817370516,0
0.11148812568051635,0.08147314024577924,0
-0.09982645609330414,0.03482419846000796,0
0.017502871371109233,0.03280328950935194,0
0.13071431669222847,0.03353933231620234,0
0.10183703446078422,0.010136860423333718,0
0.04336790980349762,0.09469323387578106,0
-0.21857337297834997,-0.0479506824535952,0
-0.07055589814391933,-0.09583167723650128,0
-0.04127133768400256,0.22424119668515938,0
-0.12987466735398648,0.14524175318872212,0
-0.2524304657423707,-0.050232754497866225,0
0.02441295976575084,0.08793334970389172,0
0.10668398696892824,0.11900208527998878,0
-0.052308760837265635,-0.06935276889968507,0
0.12869638218857307,-0.028695648732242233,0
-0.19135294850068826,-0.16999308210052208,0
-0.1379178429002417,0.0745741116080646,0
0.021363860410584787,0.10357280311016523,0
-0.06408789695048013,0.023780953661507134,0
0.09383855909510051,-0.04640198095803576,0
0.06851628563361171,-0.09928889115999769,0
-0.05445807698476077,-0.05726068409974936,0
-0.17937594683835595,0.07304587211783727,0
-0.07041035103040857,0.0018741178091531143,0
0.07211199883588634,0.06697967640449161,0
0.09980776634591794,-0.014772822676413541,0
-0.06349474680662306,-0.011957731635959857,0
-0.2531001650937045,-0.21706687086346307,0
-0.19840494185316035,-0.14958702414022226,0
0.059966134008515484,-0.1358218583040091,0
-0.05672438310590845,1.1948842446679098,1
-0.05343959565921389,1.110627335270063,1
-0.14004265200148155,0.9691843663198555,1
-0.1425033082365872,0.9491450386149156,1
0.12604622061860932,0.7409019365211478,1
0.0651635465318786,1.0356603403498417,1
-0.08912249335451916,0.7830913218417318,1
0.010819426157080427,0.9205760936404297,1
0.034901431703205595,1.0032778218285163,1
0.2402668336981373,0.9640966558790464,1
-0.15352462389327973,1.0268913452434474,1
0.03299950259576477,1.2038781362860655,1
0.12526668688718678,1.0535306588724265,1
0.21949543368293425,0.8216855418515724,1
-0.09596272991246216,0.8610136087891713,1
-0.05847147047336519,0.7934970778665537,1
0.09527264202216064,0.966666595435184,1
-0.22062094417539868,0.8476631378188688,1
0.04702707711752929,1.1257189851841571,1
0.299509633753768,1.4370793699010993,1
0.062161414991399454,0.8515692819952204,1
-0.31980694210969635,1.0401567193515753,1
-0.12194116429654889,0.9376964109730472,1
-0.09181451985897121,0.9788813670375422,1
0.15989703461814653,1.0235572851168018,1
-0.023795225555803243,0.8446519370761283,1
-0.25120244170565353,0.9270538136390004,1
-0.008067382622748073,1.2651894870369824,1
0.019541178220932875,1.1474109266534587,1
-0.0748943397808728,0.8222584350374463,1
-0.14476751433485577,0.891216090319637,1
0.31927045986527464,0.8767919981163421,1
0.12577338056045173,0.864560923286946,1
0.1397359519311366,1.0577426449158795,1
-0.02349568464871356,0.9938856210796849,1
-0.09821815431440856,1.066910830222312,1
-0.068247522051117,0.8161591354349128,1
-0.19169063614794288,1.025888187658318,1
0.23686368846156522,1.0239987420360157,1
-0.017795748916482383,1.0428739209403814,1
0.19590026125602372,1.0329073752045785,1
-0.06163908462506057,1.1659433065089833,1
0.06431346576924202,1.2303633987993987,1
0.02748516558328592,0.816329645241925,1
-0.20522387988684973,1.2476391898346875,1
0.25854985811749454,0.97307211800761,1
-0.05747809817039816,1.2192166438363303,1
-0.1660568523065232,0.8657909471566261,1
0.09649901920335666,0.9408092315710616,1
-0.0007682800080106944,0.9754835652213231,1
1.05063618231984,0.2111222791970575,1
1.0135877360352619,0.09659081899152867,1
0.6924741848453466,-0.007307760289517692,1
0.8735154594560693,-0.1828219590635442,1
0.8682771449606874,-0.05011851610512181,1
1.1373853813534018,-0.1989589076609346,1
1.0045947238891626,-0.07262541500003677,1
0.9508490358457059,0.15041367379569062,1
1.080717315550589,0.20060971611641154,1
0.976824148112515,-0.10439139175060545,1
0.9664211774679251,0.036374518690683234,1
1.0264860037680568,-0.16265821083500498,1
1.0135734672441812,0.03423424952083577,1
1.377621105630088,0.28152669169225053,1
0.8720134974161771,-0.043107504232376415,1
0.7804836997244495,-0.08860605209452296,1
1.047340750538551,0.18087804313323502,1
0.8906374243384587,-0.09812196601016948,1
0.6779066455392018,-0.02439988808173615,1
0.8406378382210655,-0.07941591410491106,1
0.8684708832748618,-0.014139383137883547,1
0.7363407412965053,-0.22005678680864857,1
1.3193870668042447,-0.19311338719110463,1
0.835482163231804,0.2755370292481971,1
1.435760075386061,-0.17573499432380124,1
0.9447626564817955,0.05123333264107643,1
1.2593046466608389,-0.14802856176423562,1
0.9632083231086835,0.1166006364092616,1
1.065214911169993,-0.05642341068451488,1
0.9799265553225939,-0.20623437125549726,1
0.9642739384038003,-0.039958123501343264,1
1.0348254834439383,-0.08329908282285241,1
1.0707307783817708,0.15190737267297427,1
1.02331439915027,0.05276346125988052,1
1.0079733021366801,1.2658963712127064e-05,1
0.8917662949685728,0.0474741392509962,1
0.9854070102379766,0.31397524633958923,1
1.2360032353712864,0.05787698288347512,1
0.8855414185457848,-0.16686172079751269,1
1.1786714429633298,0.03941238377207077,1
1.0720215105087416,-0.2616878980461289,1
1.139115772233727,0.06816305073215444,1
0.8334353973378283,-0.07072872111749234,1
1.039557580653478,0.007870019753436543,1
0.9561743221294667,-0.015523240209894127,1
0.9622033932689672,0.022884376815370287,1
1.2207237959489736,-0.38499876613969464,1
0.9644724603235474,0.026476863205867045,1
1.044399098453065,-0.05578718719819348,1
0.7364917326282125,0.04919932255711645,1
1.2591025321246279,0.7699207892625793,0
1.1295742020547284,0.9507212165315659,0
0.9908013481256729,0.8420652233944077,0
0.9498315741466185,1.1950066892048437,0
1.0873982862981562,1.2598467408114917,0
1.176611783346654,1.0658630018394364,0
1.261590178925169,1.0658489738107448,0
1.124198226519559,0.9555143569697937,0
1.0099818723788807,0.8953864265049585,0
1.1484375901892279,0.8232544565327702,0
1.1173525513626492,0.9714023413742261,0
1.1756870640200978,1.1126303483096889,0
1.2730969236470202,1.1096162036707966,0
0.7641939616520139,0.9899570240652699,0
0.8241989211107776,0.9222580236450588,0
1.2266842649915082,1.0956300716346543,0
0.895160435713188,0.8479423950339402,0
